Restaurant ID,Restaurant Name,Country Code,City,Address,Locality,Locality Verbose,Cuisines,Price range,Currency,Average Cost for two,Aggregate rating,Rating text,Votes,Primary Cuisine,Budget Category,Normalized Votes,Popularity Score
6400191,Beluga,189,cape town,"The Foundry, Prestwich Street, Green Point, Cape Town",Green Point,"Green Point, Cape Town","seafood, asian, grill, sushi",4,Rand(R),500,3.8,Good,619,seafood,medium,0.6913882094012138,0.7394164628203641
6404082,Rocomamas,189,cape town,"107a Main Road, Green Point, Cape Town",Green Point,"Green Point, Cape Town","burger, fast food, grill",3,Rand(R),250,3.6,Good,131,burger,low,0.5250480506417586,0.6615144151925276
6401485,The Creamery,189,cape town,"Newlands Quarter, Dean Street, Newlands, Cape Town",Newlands,"Newlands, Cape Town","desserts, ice cream",2,Rand(R),110,4.5,Excellent,328,desserts,low,0.6232505171609456,0.8169751551482837
6400621,Nobu - One&Only,189,cape town,"One & Only Hotel, Dock Road, V & A Waterfront, Cape Town","One and Only Hotel, V & A Waterfront","One and Only Hotel, V & A Waterfront, Cape Town","japanese, asian, seafood, sushi",4,Rand(R),535,4.0,Very Good,110,japanese,medium,0.5064161296814904,0.711924838904447
6403544,Jarryds,189,cape town,"90 Regent Road, Sea Point, Cape Town",Sea Point,"Sea Point, Cape Town","cafe, burger",3,Rand(R),230,4.8,Excellent,319,cafe,low,0.6202679818544032,0.8580803945563209
6403452,My Sugar,189,cape town,"77 Regent Road, Sea Point, Cape Town",Sea Point,"Sea Point, Cape Town","cafe, patisserie, bakery, desserts",2,Rand(R),125,4.4,Very Good,157,cafe,low,0.5443812170597916,0.7793143651179375
6402163,Grand Cafí© & Beach,189,cape town,"Granger Bay Road, Granger Bay, V & A Waterfront, Cape Town",V & A Waterfront,"V & A Waterfront, Cape Town","seafood, african, sushi",4,Rand(R),450,3.8,Good,280,seafood,medium,0.6062926931904793,0.7138878079571437
6401789,tashas,189,cape town,"Ground Level, Victoria Wharf, V & A Waterfront, Cape Town",V & A Waterfront,"V & A Waterfront, Cape Town","cafe, mediterranean",4,Rand(R),320,4.1,Very Good,374,cafe,medium,0.6373227924399023,0.7651968377319707
6400235,Gibson's Gourmet Burgers & Ribs,189,cape town,"Shop 157, Lower Level, Victoria Wharf, V & A Waterfront, Cape Town","Victoria Wharf, V & A Waterfront","Victoria Wharf, V & A Waterfront, Cape Town","burger, american, grill",3,Rand(R),270,4.1,Very Good,298,burger,low,0.6129691176202281,0.7578907352860684
6400217,Willoughby & Co.,189,cape town,"Ground Level, Victoria Wharf, V & A Waterfront, Cape Town","Victoria Wharf, V & A Waterfront","Victoria Wharf, V & A Waterfront, Cape Town","seafood, japanese, sushi",4,Rand(R),570,4.4,Very Good,466,seafood,medium,0.6609152381164155,0.8142745714349247
6501534,Cube - Tasting Kitchen,189,inner city,"24 Albrecht Road, Maboneng Precinct, City and Suburban, Inner City",City and Suburban,"City and Suburban, Inner City","european, contemporary",4,Rand(R),1540,4.9,Excellent,441,european,high,0.6549990006036751,0.8824997001811026
18339373,Urbanologi,189,inner city,"1 Fox Street, Marshalltown, Inner City, Johannesburg",Marshalltown,"Marshalltown, Inner City",tapas,4,Rand(R),700,4.9,Excellent,194,tapas,high,0.5670060311994515,0.8561018093598355
6517396,Momo Baohaus,189,johannesburg,"139 Greenway, Greenside, Johannesburg",Greenside,"Greenside, Johannesburg","asian, sushi, tapas",4,Rand(R),300,4.3,Very Good,180,asian,low,0.5589947689476054,0.7696984306842816
6502688,Craft,189,johannesburg,"33, 4th Avenue corner of 13th street, Parkhurst, Johannesburg",Parkhurst,"Parkhurst, Johannesburg","european, pizza",4,Rand(R),350,4.1,Very Good,1207,european,medium,0.7631109729211953,0.8029332918763585
6515130,Hudsons,189,johannesburg,"Corner 4th Avenue & 14th Street, Parkhurst, Johannesburg",Parkhurst,"Parkhurst, Johannesburg","burger, finger food, pizza",4,Rand(R),350,4.0,Very Good,861,burger,medium,0.726823217471859,0.7780469652415576
6502341,The Wolfpack,189,johannesburg,"21, 4th Avenue, Parkhurst, Johannesburg",Parkhurst,"Parkhurst, Johannesburg","american, burger",4,Rand(R),350,4.1,Very Good,1024,american,medium,0.7454466327640247,0.7976339898292073
6516766,The National,189,johannesburg,"19, 4th Avenue, Parktown North, Johannesburg",Parktown North,"Parktown North, Johannesburg",american,4,Rand(R),515,4.2,Very Good,212,american,medium,0.5765001417537788,0.7609500425261336
18370704,Marble,189,johannesburg,"Corner Jan Smuts Avenue & Jellicoe Avenue, Rosebank, Johannesburg",Rosebank,"Rosebank, Johannesburg","continental, south african, beverages, desserts, seafood, grill, ice cream, international",4,Rand(R),955,4.5,Excellent,222,continental,high,0.581433579141887,0.804430073742566
75027,Kream,189,pretoria,"570 Fehrsen Street, Brooklyn, Pretoria",Brooklyn,"Brooklyn, Pretoria",african,4,Rand(R),450,4.7,Excellent,373,african,medium,0.6370356625664692,0.8491106987699408
18199767,Carbon Bistro,189,pretoria,"279 Dey Street, Brooklyn, Pretoria",Brooklyn,"Brooklyn, Pretoria","burger, steak, seafood",4,Rand(R),360,4.1,Very Good,84,burger,medium,0.47771861707342067,0.7173155851220261
75031,Geet Indian Restaurant,189,pretoria,"541 Fehrsen Street, Nieuw Muckleneuk, Brooklyn, Pretoria",Brooklyn,"Brooklyn, Pretoria",indian,4,Rand(R),320,4.4,Very Good,147,indian,medium,0.5373506041369647,0.7772051812410894
75728,Blos Cafe,189,pretoria,"66 Olympus street, Faerie Glen, Pretoria",Faerie Glen,"Faerie Glen, Pretoria","cafe, burger, tapas, south african, european, grill",4,Rand(R),390,3.9,Good,150,cafe,medium,0.5395084706709766,0.707852541201293
18445944,The Belgian Triple,189,pretoria,"Olympus Village, Corner Olympus Dr And Achilles Road, Faerie Glen, Pretoria",Faerie Glen,"Faerie Glen, Pretoria","healthy food, seafood, beverages, belgian, contemporary, desserts, finger food, international",4,Rand(R),500,4.2,Very Good,20,healthy food,medium,0.32737772213685423,0.6862133166410562
18199742,El Pistolero,189,pretoria,"Corner Duvernoy and Chopin Street, Garsfontein, Pretoria",Garsfontein,"Garsfontein, Pretoria",mexican,4,Rand(R),300,4.3,Very Good,116,mexican,low,0.5120769142234906,0.7556230742670471
18238595,Brooklyn Brothers,189,pretoria,"Glenfair Boulevard, Corner Lynnwood & Daventry Road, Lynnwood Manor, Lynnwood, Pretoria","Glenfair Boulevard, Lynnwood  ","Glenfair Boulevard, Lynnwood  , Pretoria","burger, american, beverages",4,Rand(R),300,3.8,Good,57,burger,low,0.4366197362149171,0.662985920864475
75609,Capital Craft Beer Academy,189,pretoria,"Greenlyn Village, Shop 20, 13th Street, Menlo Park, Near, Lynnwood, Pretoria","Greenlyn Village, Menlopark, Near Lynnwood","Greenlyn Village, Menlopark, Near Lynnwood, Pretoria","street food, burger, american, finger food, german",3,Rand(R),200,4.4,Very Good,301,street food,low,0.6140426380877162,0.8002127914263149
18318846,Spice - The Indian Kitchen,189,pretoria,"Lynridge Mall, 1 Jacobson Drive, Lynnwood, Pretoria",Lynnwood,"Lynnwood, Pretoria","indian, asian, durban, international, desserts",4,Rand(R),320,4.3,Very Good,43,indian,medium,0.4069141902637538,0.7240742570791261
75380,The Black Bamboo,189,pretoria,"Menlyn Boutique Hotel, 209 Tugela Road, Ashlea Gardens, Near Menlyn, Menlyn, Pretoria","Menlyn Boutique Hotel, Menlyn","Menlyn Boutique Hotel, Menlyn, Pretoria",continental,4,Rand(R),600,4.4,Very Good,84,continental,medium,0.47771861707342067,0.7593155851220261
18376948,Old Town Italy,189,pretoria,"Shop 53, Menlyn Maine, Central Square, 180 Amarand Avenue, Waterkloof Glen, Pretoria","Menlyn Maine, Waterkloof Glen","Menlyn Maine, Waterkloof Glen, Pretoria","cafe, italian, pizza, european, bakery, deli",4,Rand(R),400,3.9,Good,153,cafe,medium,0.5416238846058636,0.7084871653817592
75104,Parrot's,189,pretoria,"Menlyn Shopping Centre, Corner of Atterbury Road & Lois Avenue, Menlyn, Pretoria","Menlyn Shopping Centre, Menlyn","Menlyn Shopping Centre, Menlyn, Pretoria","contemporary, sushi, grill, italian, steak",3,Rand(R),200,3.4,Average,111,contemporary,low,0.5073805314258076,0.6282141594277423
75026,Baobab Cafe & Grill,189,pretoria,"Menlyn Shopping Centre, Level 1, Corner of Atterbury Road & Lois Avenue, Menlyn, Pretoria","Menlyn Shopping Centre, Menlyn","Menlyn Shopping Centre, Menlyn, Pretoria","cafe, grill",4,Rand(R),410,4.0,Very Good,235,cafe,medium,0.5875262367275341,0.7362578710182601
75576,Harissa Bistro,189,pretoria,"The Club Centre, Corner of Pinaster Avenue & 18th Street, Hazelwood, Near Waterkloof, Pretoria","The Club Centre, Hazelwood, Near Waterkloof","The Club Centre, Hazelwood, Near Waterkloof, Pretoria","european, south african, steak",4,Rand(R),450,4.5,Excellent,287,european,medium,0.6089385578397076,0.8126815673519123
75764,Life Grand Cafe,189,pretoria,"The Club Centre, Corner of Pinaster Avenue & 18th Street, Hazelwood, Near, Waterkloof, Pretoria","The Club Centre, Hazelwood, Near Waterkloof","The Club Centre, Hazelwood, Near Waterkloof, Pretoria","italian, mediterranean, sushi, desserts",4,Rand(R),400,4.1,Very Good,232,italian,medium,0.5861505667020658,0.7498451700106197
75132,Crawdaddy's,189,pretoria,"Waterglen Shopping Centre, Corner of Garsfontein Road & January Masilela Drive, Waterkloof Glen, Pretoria","Waterglen Shopping Centre, Garsfontein","Waterglen Shopping Centre, Garsfontein, Pretoria","continental, seafood, burger, south african, finger food, grill",3,Rand(R),250,4.0,Very Good,158,continental,low,0.5450596424881854,0.7235178927464556
18289339,Culture Club - Bar De Tapas,189,pretoria,"15, 16th Street, Waterkloof, Pretoria 0081",Waterkloof,"Waterkloof, Pretoria","cafe, tapas, south african, beverages, healthy food, desserts, spanish",3,Rand(R),285,4.5,Excellent,97,cafe,low,0.4930218909344383,0.7779065672803315
75683,23 On Hazelwood,189,pretoria,"23 Hazelwood Road, Menlo Park, Near, Waterkloof, Pretoria",Waterkloof,"Waterkloof, Pretoria","street food, continental, burger, grill",3,Rand(R),250,3.9,Good,135,street food,low,0.5282581419696736,0.7044774425909022
18136493,Hogshead,189,pretoria,"Corner Dely & Pinaster Roads, Hazelwood, Waterkloof, Pretoria",Waterkloof,"Waterkloof, Pretoria","grill, burger",3,Rand(R),250,4.1,Very Good,258,grill,low,0.5975261310623349,0.7532578393187004
75989,Restaurant Mosaic @ The Orient,189,pretoria,"The Orient Boutique Hotel, Crocodile River Valley, Elandsfontein, Near West Park, Pretoria",West Park,"West Park, Pretoria",french,4,Rand(R),3210,4.9,Excellent,85,french,high,0.478976293091259,0.8296928879273777
6502134,The Whippet,189,randburg,"Corner of 7th Street and 4th Avenue, Linden, Randburg 2195",Linden,"Linden, Randburg",cafe,3,Rand(R),200,4.3,Very Good,618,cafe,low,0.6912146337804587,0.8093643901341376
18204217,Gemelli Cucina Bar,189,sandton,"13 Posthouse Link Centre, Corner Main & Posthouse Street, Bryanston, Johannesburg Sandton, Bryanston, Sandton",Bryanston,"Bryanston, Sandton","contemporary, italian",4,Rand(R),450,4.8,Excellent,542,contemporary,medium,0.6771286293256102,0.875138588797683
6502852,Social on Main,189,sandton,"Shop 1, Posthouse Centre, Corner Main Road & Posthouse Street, Bryanston, Sandton 2021",Bryanston,"Bryanston, Sandton","contemporary, burger, european",3,Rand(R),250,4.0,Very Good,504,contemporary,low,0.669327226705446,0.7607981680116337
6515339,Cafe Del Sol Botanico,189,sandton,"Bryanston Shopping Centre, Corner of William Nicol & Ballyclare Dr, Bryanston, Sandton, Bryanston, Johannesburg","Bryanston Shopping Centre, Bryanston","Bryanston Shopping Centre, Bryanston, Sandton","italian, pizza, beverages, desserts, grill, seafood",4,Rand(R),400,4.4,Very Good,499,italian,medium,0.6682572668953766,0.8164771800686129
6502883,Perron,189,sandton,"Illovo Junction, Corner Oxford Road and Corlett Drive, Illovo, Sandton",Illovo,"Illovo, Sandton",mexican,3,Rand(R),250,4.2,Very Good,581,mexican,low,0.6845870365102094,0.7933761109530628
6517568,Jamie's Italian,189,sandton,"Shop 00513, Building 13, High Street, Melrose Arch, Sandton","Melrose Arch, Melrose ","Melrose Arch, Melrose , Sandton",italian,4,Rand(R),400,4.1,Very Good,251,italian,medium,0.5945799173483383,0.7523739752045014
6516831,The Big Mouth,189,sandton,"Nelson Mandela Square, Corner Maude & 5th Streets, Sandown, Sandton","Nelson Mandela Square, Sandown","Nelson Mandela Square, Sandown, Sandton","grill, steak, burger, sushi, tapas",4,Rand(R),400,4.3,Very Good,430,grill,medium,0.6522890500551194,0.7976867150165358
6501141,Licorish Bistro,189,sandton,"Nicolway Shopping Centre, William Nicol Drive, Bryanston, Sandton","Nicolway Shopping Centre, Bryanston","Nicolway Shopping Centre, Bryanston, Sandton","european, south african",4,Rand(R),545,4.6,Excellent,892,european,medium,0.7306223958632747,0.8631867187589823
6516432,Salsa Mexican Grill,189,sandton,"Pineslopes Shopping Centre, Corner of Witkoppen Drive & The Straight, Fourways, Sandton","Pineslopes Shopping Centre, Fourways","Pineslopes Shopping Centre, Fourways, Sandton",mexican,4,Rand(R),330,4.3,Very Good,488,mexican,medium,0.6658651949255716,0.8017595584776714
6517404,The Smokehouse and Grill,189,sandton,"Pineslopes Shopping Centre, Corner of Witkoppen Drive & The Straight, Fourways, Sandton","Pineslopes Shopping Centre, Fourways","Pineslopes Shopping Centre, Fourways, Sandton",steak,4,Rand(R),300,4.4,Very Good,90,steak,low,0.4850530552263301,0.7615159165678991
6515135,Escondido Tapas,189,sandton,"Post Office Centre, Corner of Rudd Road and Otto Street, Illovo, Sandton","Post Office Center, Illovo","Post Office Center, Illovo, Sandton",mediterranean,4,Rand(R),450,4.4,Very Good,743,mediterranean,medium,0.7109932598419925,0.8292979779525977
6502857,Remo's Maximilliano,189,sandton,"Waterfall Corner Mall, Corner of Maxwell & Woodmead Drives, Woodmead, Sandton","Waterfall Corner Mall, Midrand","Waterfall Corner Mall, Midrand, Sandton","italian, pizza",4,Rand(R),360,3.8,Good,390,italian,medium,0.6418155638722022,0.7245446691616606
5800557,Chinese Dragon Cafe,191,colombo,"11, Milagiriya Avenue, Bambalapitiya, Colombo 04","Bambalapitiya, Colombo 04","Bambalapitiya, Colombo 04, Colombo",chinese,3,Sri Lankan Rupee(LKR),2000,3.4,Average,118,chinese,high,0.5138995014783042,0.6301698504434913
5800634,Elite Indian Restaurant,191,colombo,"124, New Bullers Road, Bambalapitiya, Colombo 04","Bambalapitiya, Colombo 04","Bambalapitiya, Colombo 04, Colombo","north indian, chinese, sri lankan",2,Sri Lankan Rupee(LKR),1800,2.4,Poor,240,north indian,high,0.5897806185366972,0.5129341855610091
5800567,CIOCONAT Lounge,191,colombo,"107, Barnes Place, Cinnamon Gardens, Colombo 07","Cinnamon Gardens, Colombo 07","Cinnamon Gardens, Colombo 07, Colombo","italian, cafe, desserts",3,Sri Lankan Rupee(LKR),2500,3.7,Good,157,italian,high,0.5443812170597916,0.6813143651179375
5800891,The Paddington,191,colombo,"36, Barnes Place, Cinnamon Gardens, Colombo 07","Cinnamon Gardens, Colombo 07","Cinnamon Gardens, Colombo 07, Colombo","cafe, italian",3,Sri Lankan Rupee(LKR),2000,3.6,Good,83,cafe,high,0.4764460569703333,0.6469338170911
5800590,The Commons,191,colombo,"39 A, Flower Road, Cinnamon Gardens, Colombo 07","Cinnamon Gardens, Colombo 07","Cinnamon Gardens, Colombo 07, Colombo","cafe, sri lankan, continental, american",3,Sri Lankan Rupee(LKR),2500,4.0,Very Good,209,cafe,high,0.5749748669075596,0.7324924600722678
5800755,Upali's,191,colombo,"65, C.W.W Kannangara Mawatha, Near Town Hall, Cinnamon Gardens, Colombo 07","Cinnamon Gardens, Colombo 07","Cinnamon Gardens, Colombo 07, Colombo",sri lankan,3,Sri Lankan Rupee(LKR),2500,4.0,Very Good,114,sri lankan,high,0.5102229015067132,0.7130668704520139
5800515,Malay Restaurant,191,colombo,"115, Hill Street, Dehiwala, Colombo","Dehiwala, Colombo","Dehiwala, Colombo, Colombo","malaysian, north indian, sri lankan",2,Sri Lankan Rupee(LKR),1500,3.5,Good,80,malaysian,high,0.47253544151201954,0.6317606324536058
5800746,T.G.I. Friday's,191,colombo,"23, Canal Row, Fort, Colombo 01","Fort, Colombo 01","Fort, Colombo 01, Colombo","american, steak",4,Sri Lankan Rupee(LKR),4000,4.0,Very Good,166,american,high,0.5503382518909596,0.7251014755672878
5800718,Simply Strawberries By Jagro,191,colombo,"131, Vijaya Kumaratunge Mawathu, Havelock Town, Colombo 05","Havelock Town, Colombo 05","Havelock Town, Colombo 05, Colombo","juices, desserts",2,Sri Lankan Rupee(LKR),1300,4.5,Excellent,146,juices,high,0.5366215838957036,0.790986475168711
5800758,Cafe Shaze,191,colombo,"65, Thimbirigasaya Road, Havelock Town, Colombo 05","Havelock Town, Colombo 05","Havelock Town, Colombo 05, Colombo","cafe, fast food, beverages",3,Sri Lankan Rupee(LKR),3500,3.8,Good,81,cafe,high,0.4738548454728326,0.6741564536418496
5800156,Queen's Cafe,191,colombo,"417, Duplication Road, Kollupitiya, Colombo 03","Kollupitiya, Colombo 03","Kollupitiya, Colombo 03, Colombo","american, chinese, north indian",3,Sri Lankan Rupee(LKR),2000,2.5,Average,93,american,high,0.4885408228188358,0.49656224684565076
5801078,Arabian Knights,191,colombo,"377, Opposite Amana Bank, Galle Road, Kollupitiya, Colombo 03","Kollupitiya, Colombo 03","Kollupitiya, Colombo 03, Colombo","middle eastern, arabian",3,Sri Lankan Rupee(LKR),2400,4.2,Very Good,158,middle eastern,high,0.5450596424881854,0.7515178927464556
5801970,Butter Boutique,191,colombo,"34, 27th Lane, Kollupitiya, Colombo 03","Kollupitiya, Colombo 03","Kollupitiya, Colombo 03, Colombo","desserts, bakery",2,Sri Lankan Rupee(LKR),1000,4.2,Very Good,49,desserts,high,0.42066012212467124,0.7141980366374013
5800144,Carnival Ice Cream,191,colombo,"263, Galle Road, Near NSB ATM, Kollupitiya, Colombo 03","Kollupitiya, Colombo 03","Kollupitiya, Colombo 03, Colombo","desserts, ice cream",2,Sri Lankan Rupee(LKR),1000,4.1,Very Good,122,desserts,high,0.5174545384340978,0.7292363615302293
5800316,Cricket Club Cafe,191,colombo,"12 Flower Road, Kollupitiya, Colombo 03","Kollupitiya, Colombo 03","Kollupitiya, Colombo 03, Colombo","continental, american, seafood",3,Sri Lankan Rupee(LKR),3000,4.2,Very Good,171,continental,high,0.5535104605079986,0.7540531381523995
5800710,The Manhattan Fish Market,191,colombo,"31, Deal Place, Off R.A. De Mel Mawatha, Kollupitiya, Colombo 03","Kollupitiya, Colombo 03","Kollupitiya, Colombo 03, Colombo","seafood, italian",4,Sri Lankan Rupee(LKR),4500,4.0,Very Good,196,seafood,high,0.5681032863704261,0.7304309859111278
5800433,The Sizzle,191,colombo,"32, Walukarama Road, Kollupitiya, Colombo 03","Kollupitiya, Colombo 03","Kollupitiya, Colombo 03, Colombo","american, fast food, steak, beverages",3,Sri Lankan Rupee(LKR),3000,4.2,Very Good,286,american,high,0.6085645398149423,0.7705693619444827
5800176,Ministry of Crab,191,colombo,"Old Colombo Dutch Hospital, Fort, Colombo 01","Old Dutch Hospital, Fort","Old Dutch Hospital, Fort, Colombo",seafood,4,Sri Lankan Rupee(LKR),4000,4.9,Excellent,203,seafood,high,0.5718578349309388,0.8575573504792817
